Geo Shape;NUMERO;INTITULE;ADRESSE;CATEGORIE;geo_point_2d
"{""type"": ""Polygon"", ""coordinates"": [[[1.346616705761711, 43.5725925478995], [1.346635321473244, 43.57260104273238], [1.346640322087907, 43.57260202356379], [1.346649171869599, 43.57260032267482], [1.346640643675797, 43.572590144669206], [1.346630964038265, 43.57257630411159], [1.346623722950652, 43.57256523525686], [1.346610429212101, 43.572545851359216], [1.346598385353371, 43.57252649434994], [1.346587653791719, 43.57250440130933], [1.34657817201217, 43.572483253426704], [1.346569878664582, 43.57246485935693], [1.346562884893879, 43.572444656347635], [1.346557810227159, 43.57244641125833], [1.346546274876319, 43.57245446558605], [1.346532239051414, 43.57246249312861], [1.346520753153964, 43.57246872062369], [1.346505529143301, 43.572473985349504], [1.346491567621399, 43.572479268142466], [1.346475130575275, 43.572482687965085], [1.346461206132981, 43.57248614374723], [1.346446081036941, 43.572487754805195], [1.346430980549521, 43.57248845694577], [1.346414630191216, 43.57248913219237], [1.346405854492146, 43.572488097318086], [1.346404554914681, 43.57248990625509], [1.346401968235666, 43.572492606037365], [1.346414358022908, 43.57249918425676], [1.346446601354379, 43.57251518432365], [1.34654223019937, 43.57255766809006], [1.346616705761711, 43.5725925478995]]]}";503243;BASE DE LOISIRS LA RAMEE;LA RAMEE;ENA - Espaces naturels aménagé;43.5725189006,1.34653866339
"{""type"": ""Polygon"", ""coordinates"": [[[1.34378220523229, 43.567177672862734], [1.343781865285047, 43.56717742491676], [1.343781636061365, 43.56717674642996], [1.343781707215801, 43.56717640534854], [1.343800606764563, 43.56712824193416], [1.34380080143756, 43.5671279116263], [1.343801507686202, 43.56712743560738], [1.343802441031271, 43.56712725993253], [1.343802478610886, 43.56712587405977], [1.34380272629467, 43.56711673989841], [1.343799496436965, 43.56709659062496], [1.343788519017773, 43.56708454971464], [1.343777268918981, 43.56708165160896], [1.343763382822464, 43.5670841893342], [1.343754360253957, 43.56709228841796], [1.343732998078557, 43.56713857997277], [1.343723715531036, 43.56715672230908], [1.34369670993072, 43.56717918389435], [1.343671140206681, 43.56719526516099], [1.343658082863315, 43.56721335336899], [1.343657686533993, 43.56722796802619], [1.343662414063265, 43.56723900106466], [1.343672265209033, 43.567246461483016], [1.343685940912991, 43.56725214019138], [1.3437022898997, 43.567251465329676], [1.343716188657118, 43.567248918790185], [1.34373417193294, 43.56723454728352], [1.343755311341009, 43.56719647197537], [1.34378220523229, 43.567177672862734]]]}";503430;BASE DE LOISIRS LA RAMEE;LA RAMEE;ENA - Espaces naturels aménagé;43.5671737805,1.34373564334
"{""type"": ""Polygon"", ""coordinates"": [[[1.347749790693081, 43.56378840144154], [1.347758651377632, 43.5637857913669], [1.347768873447781, 43.563779536675476], [1.347777820750304, 43.56377418202264], [1.347782944076585, 43.56377060021696], [1.347786866881038, 43.5637651736969], [1.347793338971423, 43.56375795609657], [1.347866696307303, 43.563647516192226], [1.347866795132108, 43.563643862519775], [1.347865594610925, 43.563642017806366], [1.347861844887007, 43.56364104590298], [1.347856795573561, 43.56364189195761], [1.347850447156909, 43.563644537971655], [1.347756468654891, 43.56368066292382], [1.347748857676457, 43.56368329987604], [1.347744972079227, 43.563687808654315], [1.347742361002362, 43.56369142639254], [1.347722203313488, 43.56373957245346], [1.347720879130976, 43.563742299328425], [1.347718292880533, 43.5637449991484], [1.347749790693081, 43.56378840144154]], [[1.347848912954849, 43.56365457201603], [1.347848962367791, 43.563652745179816], [1.347847737262191, 43.56365180938472], [1.34784522501906, 43.56365177345291], [1.347840175704497, 43.56365261950679], [1.347796850011653, 43.56367483960817], [1.347820240589498, 43.56369254032306], [1.347848912954849, 43.56365457201603]]]}";503315;BASE DE LOISIRS LA RAMEE;LA RAMEE;ENA - Espaces naturels aménagé;43.5637174084,1.34778005646
"{""type"": ""Polygon"", ""coordinates"": [[[1.365406634652034, 43.57523862961503], [1.365423881485572, 43.57525166631655], [1.365722296112909, 43.575091392297566], [1.366027375565422, 43.57491660055753], [1.366301971038824, 43.574754169674954], [1.366492204002404, 43.57464354372333], [1.36684455179464, 43.574440177715246], [1.367178918146236, 43.574251158743635], [1.367628293951228, 43.57399158999021], [1.367796767609856, 43.57389527471361], [1.367946121341508, 43.57380965427209], [1.368076354837501, 43.57373381947143], [1.368149192460608, 43.57368916009179], [1.368182516237219, 43.57366495464092], [1.368205691459077, 43.57364426990097], [1.36823025133543, 43.57361903139194], [1.368245840201153, 43.57360004901815], [1.368253719868749, 43.57358736761234], [1.368259111154906, 43.5735737417985], [1.368263313254314, 43.57355735339559], [1.368265283644174, 43.57353087756771], [1.368266186754331, 43.57349707655387], [1.368257161134994, 43.57345857099162], [1.368247793851941, 43.573432853298705], [1.368221326338299, 43.57338860979978], [1.368182331789143, 43.573342370833046], [1.368178642096419, 43.57333958192773], [1.36816595691648, 43.57334396707631], [1.368190131491329, 43.57337994982574], [1.368206987898713, 43.57340760082952], [1.368215226929901, 43.57342873827198], [1.368223453589163, 43.573449875538884], [1.368229180213278, 43.57347096849221], [1.368232357278076, 43.573492943700806], [1.368231722731601, 43.5735166926026], [1.368227398477717, 43.57353765260065], [1.368220524895097, 43.5735594858546], [1.368205979258555, 43.57358669333175], [1.368190341571254, 43.57360750253878], [1.368173368492798, 43.57363102067022], [1.368145021490449, 43.57365711493871], [1.368110313022808, 43.57368587414158], [1.368059217410026, 43.57371622038766], [1.367936558854264, 43.573791243910314], [1.365406634652034, 43.57523862961503]]]}";503010;BASE DE LOISIRS LA RAMEE;LA RAMEE;ENA - Espaces naturels aménagé;43.5743635895,1.36693278087
"{""type"": ""Polygon"", ""coordinates"": [[[1.393435490606704, 43.664131578758386], [1.393422932509566, 43.664130495166795], [1.393410374649969, 43.6641294025749], [1.393405318044799, 43.66417777348301], [1.393403695288433, 43.66433491226062], [1.393403334195016, 43.66434861767573], [1.393404647363751, 43.664394322333884], [1.393403082781909, 43.664453706464926], [1.393398062961024, 43.664501150646146], [1.393397774179342, 43.66451211137797], [1.393369096492436, 43.66469264942466], [1.393359741784881, 43.6647135307863], [1.393356599640408, 43.66473724409553], [1.393322527965777, 43.66493140864641], [1.393319313477571, 43.6649578666346], [1.393318928413551, 43.66497248094087], [1.39332326325474, 43.66499904375364], [1.393342335661404, 43.665039521625445], [1.39335584538919, 43.665052501405], [1.39336605557062, 43.665047160803425], [1.393376265750263, 43.66504182020094], [1.393365224334459, 43.66503070215273], [1.393348523962965, 43.66499573959047], [1.393344140978752, 43.66497100356694], [1.393344477904485, 43.66495821604885], [1.393347644249671, 43.66493358484829], [1.393381715845553, 43.664739420290175], [1.393426163743857, 43.66443757982348], [1.393428859458781, 43.66433526165662], [1.393430482150322, 43.66417812287867], [1.393435490606704, 43.664131578758386]]]}";504108;Ramiers Beauzelle;BEAUZELLE;ENA - Espaces naturels aménagé;43.6645954363,1.39338472276
"{""type"": ""Polygon"", ""coordinates"": [[[1.387263141969754, 43.66535261728204], [1.387262861614178, 43.665352433329346], [1.387250544950798, 43.66534221514095], [1.387250520634146, 43.66534219679752], [1.387250508713828, 43.665342178626844], [1.387243164570209, 43.665335720669965], [1.387229200255506, 43.66534466333197], [1.387197158568112, 43.66536614624033], [1.387180698845817, 43.66537707062149], [1.387175121679843, 43.6653825742866], [1.387131651882174, 43.66542541329014], [1.387131059018869, 43.66542579212357], [1.387130124532377, 43.665425959143214], [1.387129199566824, 43.66542576620514], [1.387128919687363, 43.665425564254235], [1.387071049401489, 43.66547039005884], [1.387017466508301, 43.6654970550247], [1.386930892005161, 43.665534224806485], [1.386945893895196, 43.665538097858565], [1.38694715832486, 43.66553811548512], [1.386948410358157, 43.665538132938835], [1.387045646706158, 43.66557421011889], [1.387121470981606, 43.66551495189912], [1.387148528169632, 43.665491572075915], [1.387166771528026, 43.66546806939594], [1.387190361970124, 43.66543275825833], [1.387204715896008, 43.66541377450877], [1.387221622427823, 43.665392989874434], [1.387253929972224, 43.6653614551399], [1.387263141969754, 43.66535261728204]]]}";504054;Ramiers Beauzelle;BEAUZELLE;ENA - Espaces naturels aménagé;43.6654746732,1.38710308831
"{""type"": ""Polygon"", ""coordinates"": [[[1.391555067148376, 43.66584578820132], [1.391560468331493, 43.66584506207953], [1.391560953454437, 43.66584500580715], [1.391561326297263, 43.6658449749808], [1.391561561592339, 43.665844987253735], [1.391580232512874, 43.66584705623668], [1.391580380795481, 43.665847076302306], [1.391580393191926, 43.66584707647463], [1.391581070486412, 43.66584725693189], [1.391581751632096, 43.66584776152369], [1.391581946942736, 43.66584834938479], [1.391635544816096, 43.66584643872799], [1.391695013720019, 43.66583539134535], [1.391777190892348, 43.66582191385899], [1.391820163723675, 43.66581520128157], [1.391924531583425, 43.66581938843472], [1.392089800593816, 43.66580523798595], [1.392219694357752, 43.66579607814985], [1.392329564995139, 43.6657829850616], [1.392404337012799, 43.66576392187781], [1.392489078565455, 43.665748652059776], [1.392551014941262, 43.66573854774638], [1.392665509168379, 43.66574104744933], [1.392791236604074, 43.66574644875128], [1.392806335453611, 43.66574665846933], [1.39279651030028, 43.66573738471986], [1.392791477351198, 43.66573731481363], [1.392665749934311, 43.66573191351192], [1.392548739250258, 43.665729378850784], [1.392486802883386, 43.665739483162994], [1.392399544867872, 43.665754718017745], [1.392327289335774, 43.6657738161618], [1.392217418714417, 43.665786909247934], [1.392087524969669, 43.66579606908152], [1.391924772460645, 43.665810254499135], [1.39182040461651, 43.66580606734619], [1.391774915314575, 43.665812744948475], [1.391692738154099, 43.66582622243325], [1.391633269258707, 43.665837269814745], [1.391580350824047, 43.66583927993722], [1.391472407428798, 43.66582772394053], [1.391294592634185, 43.66579235775546], [1.391176812067176, 43.665771527432796], [1.391164277890286, 43.665769525703894], [1.391137728089265, 43.66577372970144], [1.391174054365257, 43.66578063537761], [1.391291835186325, 43.66580145670405], [1.391469650005869, 43.66583682289323], [1.391555067148376, 43.66584578820132]]]}";504052;Ramiers Beauzelle;BEAUZELLE;ENA - Espaces naturels aménagé;43.6657914566,1.39197453255
"{""type"": ""Polygon"", ""coordinates"": [[[1.393912528893628, 43.66427618773289], [1.393930794262093, 43.66429928897348], [1.393965026104723, 43.66433814070697], [1.393972671583027, 43.66433459191175], [1.393975236113213, 43.66433280005023], [1.393974019819398, 43.664330955711456], [1.393940992724793, 43.66429485738676], [1.393923894676937, 43.66427451803694], [1.393922690781968, 43.66427267386966], [1.393918885786024, 43.6642735392847], [1.393912528893628, 43.66427618773289]]]}";504038;Ramiers Beauzelle;BEAUZELLE;ENA - Espaces naturels aménagé;43.6643059364,1.39394415061
"{""type"": ""Polygon"", ""coordinates"": [[[1.394046803476125, 43.66433927574121], [1.394047995835468, 43.66434202897425], [1.394059037014066, 43.66435315595916], [1.394138710052805, 43.664434669815954], [1.394141178366405, 43.6644365315288], [1.394144970736211, 43.664435674933465], [1.394151364440603, 43.664432099751735], [1.394069247016835, 43.66434781529416], [1.394055773863183, 43.6643339178725], [1.394048115993655, 43.66433746650117], [1.394046803476125, 43.66433927574121]]]}";504037;Ramiers Beauzelle;BEAUZELLE;ENA - Espaces naturels aménagé;43.6643854317,1.3940982621
"{""type"": ""Polygon"", ""coordinates"": [[[1.418597606427825, 43.647497185197246], [1.418601752733465, 43.6474826222152], [1.418599568532433, 43.64746980014803], [1.418590959103729, 43.647462372616836], [1.418580896162417, 43.647462235046845], [1.418565754387371, 43.647463855500924], [1.418555430830127, 43.647473769887114], [1.418555194012702, 43.647482903940585], [1.418554980993617, 43.64749112008913], [1.418564806890265, 43.647500400713895], [1.418579806586105, 43.64750426069201], [1.418593636943553, 43.64750444976596], [1.418597606427825, 43.647497185197246]]]}";505378;Sesquieres;Sesquieres;ENA - Espaces naturels aménagé;43.647483,1.41857876306
"{""type"": ""Polygon"", ""coordinates"": [[[1.418724336838487, 43.64770543840428], [1.418725304363363, 43.64771641637794], [1.418730051704518, 43.64772744602035], [1.418733736803787, 43.64773115131023], [1.418742287526871, 43.64774132371487], [1.418754629472917, 43.64775062971264], [1.418768259288314, 43.64775903508319], [1.418776963494616, 43.647762808979174], [1.418788243199567, 43.64776479062145], [1.418805876763231, 43.64776413143009], [1.41886148401758, 43.64775482698948], [1.419094128885929, 43.64771232021713], [1.419181377978578, 43.64769615622607], [1.419235756992655, 43.64768592559434], [1.419261032681638, 43.64768170684769], [1.419371078027278, 43.6476603628492], [1.419563173910295, 43.64762826581451], [1.419719766475953, 43.647607557427285], [1.419739963287298, 43.647605096651155], [1.419767731335702, 43.64760181206799], [1.419784124787495, 43.64760020855527], [1.41980932953057, 43.64759872540582], [1.419834522886036, 43.64759816032529], [1.419858440014125, 43.64759756880386], [1.419882369301443, 43.647596986445805], [1.419902495234437, 43.64759726135853], [1.419931432459846, 43.64759765662401], [1.41995531465796, 43.64759889206302], [1.419975440591911, 43.64759916696302], [1.419993027007455, 43.64760032540278], [1.420005558396404, 43.647602324022785], [1.420018089786177, 43.647604322641456], [1.420039396301541, 43.647607359342715], [1.420145729974969, 43.647631659355916], [1.420179485903913, 43.647640339427454], [1.420214517058447, 43.64764812767694], [1.420287012908234, 43.64766739229136], [1.420453251616957, 43.647710784650485], [1.420494483799544, 43.64772231240179], [1.420540676420115, 43.64773665355495], [1.420574361391995, 43.64774807822744], [1.420598042059076, 43.64775662060981], [1.420622963036296, 43.647766098151216], [1.420646608575931, 43.6477764765032], [1.420673927184464, 43.64779055091003], [1.420701269105836, 43.64780372540326], [1.420719835872375, 43.64781586185835], [1.420737162339764, 43.64782706314778], [1.420755705588109, 43.64784010850315], [1.420774212919346, 43.64785406259245], [1.420792708887032, 43.64786893475311], [1.420808700248568, 43.647882863491255], [1.420824656714432, 43.64789861920765], [1.420840601028637, 43.6479143657535], [1.420849175892783, 43.647923620096556], [1.420882129579829, 43.647914932666964], [1.420866326116605, 43.64789278744923], [1.420844181044186, 43.64787329234211], [1.420813355171707, 43.64784911458246], [1.420763867713682, 43.647816462991166], [1.420744013100849, 43.64780522719099], [1.42072419488708, 43.647793064652255], [1.420705545687808, 43.647784590988735], [1.42068863223599, 43.64777659113236], [1.420688477696634, 43.64777681407878], [1.420687783274397, 43.647777299721895], [1.420686849383213, 43.64777745801456], [1.420685924346195, 43.64777727434249], [1.42068554575981, 43.6477770531197], [1.420684305455121, 43.64777611795646], [1.420684027642616, 43.64777583509376], [1.420683784868036, 43.64777515661032], [1.420684023317726, 43.64777456571718], [1.420645782607671, 43.64776001811178], [1.42060592042094, 43.647743935976365], [1.420567216343107, 43.647732442783514], [1.420531434618081, 43.64772060238269], [1.42053138108525, 43.647720754690035], [1.420530674502588, 43.647721231163935], [1.420529752538642, 43.64772140762266], [1.420529147386585, 43.647721318339585], [1.420529147386585, 43.647721318339585], [1.420345404144414, 43.64767312291344], [1.420345084727421, 43.64767301052456], [1.420344403546793, 43.64767250609863], [1.420344173169233, 43.64767182778371], [1.420344331904565, 43.64767144285447], [1.420247245269447, 43.6476476654083], [1.420166034033748, 43.647625536053134], [1.420087326206144, 43.64760344083139], [1.420022306856006, 43.64758701489273], [1.419997291404503, 43.647581190843724], [1.419988492507335, 43.647581070661694], [1.419982220502258, 43.64758007576583], [1.419837582983796, 43.64757718186292], [1.419772232206004, 43.64757355246069], [1.419721893847139, 43.647573774021765], [1.419680354150278, 43.64757412476613], [1.419657665154836, 43.64757564225669], [1.419634976158268, 43.647577159742816], [1.419579369650182, 43.64758644655771], [1.419524919897184, 43.64759941306828], [1.419484407570108, 43.647608915068], [1.419395894381676, 43.64762507101507], [1.419357992672669, 43.64763094472437], [1.419321389738888, 43.64763501771296], [1.419310542620141, 43.6476364358838], [1.419310622606899, 43.64763669804219], [1.419310357259936, 43.64763736958546], [1.419309663061525, 43.64763784622128], [1.419308728935692, 43.64763801350185], [1.419308567828999, 43.64763801130039], [1.419294748833568, 43.6476369042376], [1.419293984909563, 43.647636722755884], [1.419293316130855, 43.64763621849313], [1.419293085765119, 43.647635540176104], [1.419293217855669, 43.64763522690215], [1.419284929058712, 43.64763360125824], [1.419276177497404, 43.64763165421117], [1.41925111475607, 43.647627656811814], [1.419236067644201, 43.64762562373178], [1.419228449285153, 43.64762826531229], [1.419223493049738, 43.64763103329388], [1.419223699996179, 43.64763118015797], [1.419223930361127, 43.64763185847514], [1.419223665013231, 43.64763253001819], [1.419223360588931, 43.64763279592578], [1.419211820385954, 43.64764086628508], [1.419211418218305, 43.647641076843364], [1.419210484092153, 43.64764124412318], [1.419209559294868, 43.64764105144024], [1.41920936474125, 43.64764090474547], [1.419200219381916, 43.647648890801065], [1.419187380152699, 43.64765877086379], [1.419187356596963, 43.64765967976968], [1.419182230419651, 43.64766326463239], [1.419177585537123, 43.64766454249254], [1.419177758835303, 43.647665030982566], [1.419177493486754, 43.647665702525515], [1.419176799053755, 43.64766618815958], [1.419176561490983, 43.647666265933395], [1.419170218589181, 43.647668006710234], [1.419170131372928, 43.64766802352286], [1.419170019137789, 43.647668048995826], [1.418864015002707, 43.64772510012692], [1.418863518122783, 43.64772513834659], [1.418862593325319, 43.64772494566089], [1.418861924549211, 43.64772444139565], [1.418861820478408, 43.64772415190097], [1.41881040211903, 43.64773494495804], [1.418785149938587, 43.64773825470037], [1.418776351021151, 43.64773813442616], [1.418775086951326, 43.647738117147284], [1.418770079252985, 43.64773713046558], [1.41876257937018, 43.64773520048926], [1.418753922526442, 43.647729599781506], [1.418747839957884, 43.64772129757637], [1.418743785030727, 43.64771512061341], [1.418742962904271, 43.64771527141592], [1.418742038340631, 43.64771506973018], [1.418741369332336, 43.64771457446333], [1.418741168452343, 43.64771419362264], [1.418738853542122, 43.647705933916804], [1.418738824062235, 43.64770563643938], [1.418739089415786, 43.647704964897436], [1.41873978385271, 43.64770447926601], [1.418740157504076, 43.6477044123556], [1.418739502231711, 43.64770290902381], [1.418738332878984, 43.64769923812331], [1.418738498749227, 43.64769283978659], [1.418742491790882, 43.64768466630764], [1.41875275659301, 43.64767749679044], [1.418771807907529, 43.647670447378125], [1.418789512828959, 43.647667034474644], [1.418807265104489, 43.64766179475778], [1.418814907047248, 43.64765824429923], [1.418821273519366, 43.64765559463606], [1.418846857147861, 43.64763949721085], [1.418868720700278, 43.64762152147437], [1.418890690347475, 43.64759897403787], [1.418902491144114, 43.647580851751755], [1.418918248524285, 43.647555482713535], [1.418923919145215, 43.6475308940377], [1.41892702690513, 43.647508088788065], [1.418925197894608, 43.64748156114635], [1.418922175733769, 43.6474522805103], [1.418916460824206, 43.64743027290147], [1.418908099527179, 43.64741279326498], [1.418894813635474, 43.64739160040299], [1.418886310289474, 43.647379601197386], [1.418872858790615, 43.64736479767127], [1.4188654648262, 43.64735830500424], [1.41885795530422, 43.64735100955631], [1.418857765913687, 43.64735114200145], [1.418856844183768, 43.64735130944781], [1.418855919391995, 43.647351116762025], [1.418855238227276, 43.64735061232729], [1.418855190522408, 43.64735053965717], [1.418852769500495, 43.647346851648685], [1.418852586845611, 43.64734624600081], [1.418852852196346, 43.64734557445854], [1.418853559021037, 43.647345088995735], [1.418853671022438, 43.647345072522135], [1.418852037364253, 43.64734257457152], [1.418849639670218, 43.64733798665611], [1.418846073324235, 43.64732970084351], [1.418843747013159, 43.647322359212964], [1.418840405808426, 43.647305866418975], [1.418839662650735, 43.64728575422051], [1.418840420327498, 43.64725652524532], [1.418842442062795, 43.647227313547916], [1.418846896212836, 43.647200871784634], [1.41885136251847, 43.647174439189364], [1.41885689153489, 43.647155312948286], [1.418862254458836, 43.64714259404412], [1.418838822448099, 43.647123999174795], [1.41882854634778, 43.64713208677557], [1.418820572984798, 43.647148424912935], [1.418814973274333, 43.647170277870245], [1.418806005198667, 43.64722498803611], [1.418802708217626, 43.64725509152962], [1.418801902933581, 43.6472861563146], [1.41880385039105, 43.6473081124334], [1.418807133061683, 43.64732734111465], [1.418814182667473, 43.64734663929048], [1.418820181665111, 43.6473576860398], [1.418825047500451, 43.647364144153045], [1.418842231427184, 43.647380826160756], [1.41885447860663, 43.64739378577085], [1.418861765239635, 43.64740394088991], [1.418873882758954, 43.647422381099815], [1.418879787067385, 43.64743708146741], [1.418885585270875, 43.647456353530664], [1.418888666168459, 43.64748288928248], [1.418889290844316, 43.6475075730057], [1.418887505890078, 43.64752765064687], [1.418881953522539, 43.64754767679353], [1.418868806577684, 43.64756942659176], [1.418858317427749, 43.6475857303427], [1.418840209666016, 43.6476046846466], [1.418820933003412, 43.64761995004962], [1.418797888680417, 43.647635172951325], [1.418777455036333, 43.64764676761631], [1.418757021151192, 43.64765837127672], [1.418749355642785, 43.64766283063724], [1.418737744450807, 43.64767363666559], [1.418731212102232, 43.64768268466086], [1.418727160297624, 43.647693603024294], [1.418724336838487, 43.64770543840428]]]}";505349;Sesquieres;Sesquieres;ENA - Espaces naturels aménagé;43.6476036474,1.41942388516
